,id,seccion,agrupacion_ganadora,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_perc,FRENTE LIBER.AR_perc,FRENTE PATRIOTA FEDERAL_perc,HACEMOS POR NUESTRO PAIS_perc,JUNTOS POR EL CAMBIO_perc,LA LIBERTAD AVANZA_perc,MOVIMIENTO AL SOCIALISMO_perc,MOVIMIENTO DE ACCION VECINAL_perc,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_perc,MOVIMIENTO LIBRES DEL SUR_perc,POLITICA OBRERA_perc,PRINCIPIOS Y VALORES_perc,PROYECTO JOVEN_perc,UNION DEL CENTRO DEMOCRATICO_perc,UNION POR LA PATRIA_perc,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_votos,FRENTE LIBER.AR_votos,FRENTE PATRIOTA FEDERAL_votos,HACEMOS POR NUESTRO PAIS_votos,JUNTOS POR EL CAMBIO_votos,LA LIBERTAD AVANZA_votos,MOVIMIENTO AL SOCIALISMO_votos,MOVIMIENTO DE ACCION VECINAL_votos,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_votos,MOVIMIENTO LIBRES DEL SUR_votos,POLITICA OBRERA_votos,PRINCIPIOS Y VALORES_votos,PROYECTO JOVEN_votos,UNION DEL CENTRO DEMOCRATICO_votos,UNION POR LA PATRIA_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos
155,CHACO_9 DE JULIO,"9 De Julio, Chaco",UNION POR LA PATRIA,0.45,0.18,0.25,1.82,26.43,32.88,0.34,0.22,0.21,1.07,0.27,0.43,0,0.05,35.39,61,24,34,245,3554,4422,46,29,28,144,36,58,0,7,4759,53.75,26143,14052,3.56,0.1,0.65,500,14
156,CHACO_ALMIRANTE BROWN,"Almirante Brown, Chaco",UNION POR LA PATRIA,0.42,0,0.12,0.69,23.73,26.34,0.2,0.07,0.25,0.13,0.28,0.21,0.02,0,47.52,75,0,22,123,4220,4684,36,13,45,23,49,38,3,0,8450,57.66,32455,18715,2.92,1.61,0.45,547,302
157,CHACO_BERMEJO,"Bermejo, Chaco",UNION POR LA PATRIA,0.95,0.01,0.22,0.93,27.87,14.98,0.25,0.13,0.32,0.63,0.22,0.46,0.36,0,52.67,153,1,36,150,4497,2417,41,21,51,101,35,74,58,0,8498,67.78,25486,17275,6.01,0.05,0.55,1039,8
158,CHACO_CHACABUCO,"Chacabuco, Chaco",LA LIBERTAD AVANZA,0.91,0.03,0.29,2.41,32.78,33.52,0.31,0.15,0.51,0.52,0.3,0.59,0,0,27.69,155,5,50,410,5578,5704,52,25,86,89,51,101,0,0,4712,61.74,28903,17845,3.91,0.07,0.66,698,12
159,CHACO_COMANDANTE FERNANDEZ,"Comandante Fernandez, Chaco",LA LIBERTAD AVANZA,1.96,0.07,0.27,2.23,33.65,35,0.44,0.22,0.6,0.47,0.41,0.68,0.01,0,23.99,1006,36,137,1143,17269,17963,226,111,306,243,212,350,4,1,12313,61.34,88316,54176,4.3,0.04,0.93,2330,23
160,CHACO_FRAY JUSTO SANTA MARIA DE ORO,"Fray Justo Santa Maria De Oro, Chaco",UNION POR LA PATRIA,0.36,0,0.13,0.82,30.06,29.36,0.16,0.05,0.13,0.05,0.42,0.44,0,0,38.02,22,0,8,50,1843,1800,10,3,8,3,26,27,0,0,2331,61.05,10374,6333,2.87,0,0.32,182,0
161,CHACO_GENERAL BELGRANO,"General Belgrano, Chaco",UNION POR LA PATRIA,0.42,0,0.2,0.72,17.58,26.57,0.38,0.2,0.29,0.82,0.2,0.42,0,0,52.21,26,0,12,44,1076,1626,23,12,18,50,12,26,0,0,3195,57.16,11031,6305,2.62,0,0.32,165,0
162,CHACO_GENERAL DONOVAN,"General Donovan, Chaco",UNION POR LA PATRIA,0.85,0.01,0.29,1.14,23.75,28.37,0.46,0.17,0.25,0.29,0.25,0.59,0.27,0.02,43.31,76,1,26,102,2131,2545,41,15,22,26,22,53,24,2,3886,73.13,13683,10007,9.66,0.04,0.64,967,4
163,CHACO_GENERAL GUEMES,"General Guemes, Chaco",UNION POR LA PATRIA,1.15,0.07,0.19,0.96,24.13,22.72,0.26,0.1,0.22,0.17,0.26,0.39,0,0,49.38,441,26,75,370,9290,8748,99,40,83,67,102,149,0,0,19013,53.41,75661,40411,3.81,0.22,0.69,1541,89
164,CHACO_INDEPENDENCIA,"Independencia, Chaco",UNION POR LA PATRIA,1.03,0,0.23,0.9,20.26,27.37,0.37,0.24,0.32,0.71,0.35,0.48,0,0.02,47.72,110,0,25,96,2163,2923,39,26,34,76,37,51,0,2,5096,54.4,20467,11135,3.47,0.1,0.54,386,11
165,CHACO_LIBERTAD,"Libertad, Chaco",UNION POR LA PATRIA,1.25,0,0.25,0.95,27.05,30.03,0.42,0.15,0.4,0.92,0.27,1.17,0,0.01,37.15,108,0,22,82,2344,2602,36,13,35,80,23,101,0,1,3219,69.73,12960,9037,3.62,0.04,0.44,327,4
166,CHACO_LIBERTADOR GENERAL SAN MARTIN,"Libertador General San Martin, Chaco",UNION POR LA PATRIA,2.2,0.01,0.24,0.87,23.94,22.66,0.31,0.17,0.27,1.3,0.29,0.41,0.01,0,47.34,776,3,84,306,8450,7999,108,59,97,459,102,145,2,0,16712,65.69,55813,36666,2.96,0.1,0.66,1087,36
167,CHACO_MAIPU,"Maipu, Chaco",UNION POR LA PATRIA,1.87,0,0.24,1.01,24.16,28.9,0.55,0.22,0.26,0.28,0.41,0.49,0.01,0,41.59,219,0,28,118,2833,3389,65,26,31,33,48,58,1,0,4877,55.07,22351,12308,4.27,0.07,0.38,526,9
168,CHACO_MAYOR LUIS J. FONTANA,"Mayor Luis J. Fontana, Chaco",UNION POR LA PATRIA,1.12,0,0.52,3.69,26.61,31.86,0.79,0.33,0.5,0.78,0.46,0.73,0,0,32.59,331,0,154,1089,7852,9402,234,97,149,231,136,214,1,1,9616,60.44,53002,32036,6.45,0.56,0.89,2066,179
169,CHACO_O'HIGGINS,"O'Higgins, Chaco",UNION POR LA PATRIA,0.42,0,0.19,1.81,19.25,23.86,0.3,0.28,0.24,0.68,0.21,0.38,0,0,52.37,46,0,21,198,2107,2611,33,31,26,74,23,42,0,0,5731,61.06,18993,11597,5.24,0.01,0.39,608,1
170,CHACO_PRESIDENCIA DE LA PLAZA,"Presidencia De La Plaza, Chaco",UNION POR LA PATRIA,1.42,0,0.22,0.76,24.26,26.05,0.28,0.08,0.45,3.09,0.25,0.42,0,0,42.73,92,0,14,49,1571,1687,18,5,29,200,16,27,0,0,2767,60.89,11318,6892,5.08,0.09,0.89,350,6
171,CHACO_QUITILIPI,"Quitilipi, Chaco",UNION POR LA PATRIA,0.75,0,0.35,2.31,28.59,32.28,0.51,0.21,0.36,0.97,0.45,0.5,0.1,0.01,32.61,116,0,54,357,4421,4993,79,33,55,150,69,78,16,1,5044,54.13,30056,16268,4.09,0.34,0.5,665,55
172,CHACO_SAN FERNANDO,"San Fernando, Chaco",LA LIBERTAD AVANZA,1.46,0.02,0.23,1.36,29.56,34.12,0.46,0.24,0.4,1.65,0.38,0.96,0.01,0,29.15,3382,43,542,3165,68685,79288,1062,553,935,3840,872,2237,20,6,67718,66.94,364472,243975,3.51,0.13,1.13,8571,306
173,CHACO_SAN LORENZO,"San Lorenzo, Chaco",UNION POR LA PATRIA,0.55,0.52,0.13,0.79,19.31,21.13,0.36,0.11,0.25,0.68,0.24,0.52,0,0,55.41,45,43,11,65,1593,1743,30,9,21,56,20,43,0,0,4571,62.37,13895,8666,4.43,0.03,0.33,384,3
174,CHACO_SARGENTO CABRAL,"Sargento Cabral, Chaco",UNION POR LA PATRIA,0.46,0.55,0.22,0.96,26.86,20.38,0.13,0.07,0.52,0.31,0.26,0.39,0,0,48.91,49,59,24,103,2891,2193,14,7,56,33,28,42,0,0,5264,69.74,15990,11151,2.9,0.09,0.49,323,10
175,CHACO_TAPENAGA,"Tapenaga, Chaco",UNION POR LA PATRIA,0.71,0,0.24,0.76,28.33,17.75,0.19,0.24,0.19,0.33,0.14,0.33,0,0,50.8,15,0,5,16,600,376,4,5,4,7,3,7,0,0,1076,67.11,3290,2208,3.49,0.14,0.45,77,3
176,CHUBUT_BIEDMA,"Biedma, Chubut",LA LIBERTAD AVANZA,3.77,0,0.29,2.37,21.69,45.3,0.68,0.22,0.4,0.53,0.44,1.34,0.01,0.01,22.93,1992,1,155,1250,11450,23911,361,115,212,282,234,707,7,3,12104,72.14,77871,56175,3.34,0.33,2.37,1876,185
177,CHUBUT_CUSHAMEN,"Cushamen, Chubut",UNION POR LA PATRIA,3.94,0,0.34,1.32,23,28.97,0.92,0.23,0.43,0.39,0.37,0.94,0,0,39.15,582,0,50,195,3394,4274,136,34,63,57,54,139,0,0,5776,63.21,25257,15964,4.8,0.13,2.66,766,20
178,CHUBUT_ESCALANTE,"Escalante, Chubut",LA LIBERTAD AVANZA,2.93,0.08,0.28,2.62,26.09,40.82,0.56,0.25,0.35,0.56,0.45,1.41,0.03,0.08,23.49,3198,86,301,2864,28507,44601,615,274,384,616,493,1544,38,84,25663,69.1,168174,116207,3.55,0.09,2.33,4122,106
179,CHUBUT_FLORENTINO AMEGHINO,"Florentino Ameghino, Chubut",LA LIBERTAD AVANZA,1.99,0,0.6,1,17.93,49.2,0.2,0.2,0,0.6,0.4,0,0,0,27.89,10,0,3,5,90,247,1,1,0,3,2,0,0,0,140,35.66,1520,542,5.17,0.55,1.66,28,3
180,CHUBUT_FUTALEUFU,"Futaleufu, Chubut",LA LIBERTAD AVANZA,4.2,0,0.32,2.63,27.91,36.74,0.67,0.27,0.44,0.59,0.47,0.24,0,0,25.52,1096,0,83,685,7281,9582,175,70,114,155,122,63,0,1,6656,67.11,41937,28146,4.68,0.08,2.57,1316,23
181,CHUBUT_GAIMAN,"Gaiman, Chubut",LA LIBERTAD AVANZA,2.52,0,0.26,1.95,26.79,44.9,0.54,0.21,0.29,0.8,0.26,0.03,0.27,0,21.19,167,0,17,129,1777,2978,36,14,19,53,17,2,18,0,1405,66.45,10641,7071,3.82,0.04,2.35,270,3
182,CHUBUT_GASTRE,"Gastre, Chubut",LA LIBERTAD AVANZA,2.02,0,0.29,0.29,18.73,43.23,0.29,0.86,0.29,1.15,1.15,0,0,0,31.7,7,0,1,1,65,150,1,3,1,4,4,0,0,0,110,33.22,1132,376,6.65,0.53,0.53,25,2
183,CHUBUT_LANGUIÑEO,"Languiñeo, Chubut",LA LIBERTAD AVANZA,2.67,0,0.5,1.8,21.9,41.64,1.01,0.65,0.36,0.94,0.43,0.5,0,0,27.59,37,0,7,25,304,578,14,9,5,13,6,7,0,0,383,57.66,2740,1580,10.38,0,1.77,164,0
184,CHUBUT_MARTIRES,"Martires, Chubut",LA LIBERTAD AVANZA,3.45,0,0,0.99,28.57,36.45,0.99,1.48,0.99,0.49,0,0,0,0,26.6,7,0,0,2,58,74,2,3,2,1,0,0,0,0,54,36.79,647,238,2.52,11.34,0.84,6,27
185,CHUBUT_PASO DE INDIOS,"Paso De Indios, Chubut",LA LIBERTAD AVANZA,1,0,0.75,1.75,25.56,42.64,2,1.12,0.25,0.5,0.37,0,0,0,24.06,8,0,6,14,205,342,16,9,2,4,3,0,0,0,193,53.45,1639,876,7.31,0,1.14,64,0
186,CHUBUT_RAWSON,"Rawson, Chubut",LA LIBERTAD AVANZA,4.04,0.09,0.32,2.82,26.44,41.55,0.71,0.32,0.42,0.9,0.5,0.76,0.01,0.01,21.12,3079,69,240,2146,20138,31653,538,245,317,682,380,577,11,8,16091,68.13,120357,82004,4.26,0.1,2.75,3493,83
187,CHUBUT_RIO SENGUER,"Rio Senguer, Chubut",LA LIBERTAD AVANZA,2.32,0,0.65,1.99,25.88,37.64,0.98,0.22,0.25,0.58,0.54,0,0,0,28.95,64,0,18,55,715,1040,27,6,7,16,15,0,0,0,800,57.38,5261,3019,5.4,0.13,2.95,163,4
188,CHUBUT_SARMIENTO,"Sarmiento, Chubut",LA LIBERTAD AVANZA,1.37,0.03,0.13,2.35,23.69,48.56,0.3,0.25,0.21,0.27,0.33,1.25,0,0,21.27,97,2,9,166,1673,3429,21,18,15,19,23,88,0,0,1502,67.67,10999,7443,2.96,0.19,1.98,220,14
189,CHUBUT_TEHUELCHES,"Tehuelches, Chubut",LA LIBERTAD AVANZA,2.09,0,0.52,1.61,29.06,36.61,0.52,0.49,0.26,0.64,0.41,0,0,0,27.79,56,0,14,43,778,980,14,13,7,17,11,0,0,0,744,55.71,5103,2843,4.29,0.04,1.51,122,1
190,CHUBUT_TELSEN,"Telsen, Chubut",UNION POR LA PATRIA,3.1,0.16,0.16,1.14,27.41,31.16,0.33,0.82,0.33,0.65,0.49,0,0.16,0,34.09,19,1,1,7,168,191,2,5,2,4,3,0,1,0,209,47.15,1423,671,7.45,0,1.19,50,0
191,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 1,"Comuna 1, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,4.26,0,0.19,0.92,47.63,19.61,0.47,0.16,0.4,0.25,0.28,1.32,0,0.18,24.33,4501,4,204,970,50301,20714,493,170,423,263,292,1389,2,185,25697,61.64,176156,108586,1.74,0.05,0.96,1888,53
192,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 10,"Comuna 10, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,5.25,0,0.2,1.07,45.63,19.39,0.54,0.19,0.44,0.23,0.28,1.68,0,0.14,24.96,5264,0,201,1074,45772,19447,541,186,442,231,282,1683,2,136,25040,70.28,147141,103409,1.91,0.06,1.03,1977,65
193,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 11,"Comuna 11, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,4.91,0.04,0.15,0.94,49.67,17.61,0.46,0.18,0.37,0.19,0.27,1.38,0.01,0.14,23.69,5956,43,181,1141,60284,21371,558,220,449,227,333,1671,11,174,28760,72.85,171456,124907,1.73,0.04,1.05,2160,52
194,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 12,"Comuna 12, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,4.67,0,0.15,1.02,51.62,16.42,0.38,0.14,0.37,0.18,0.25,1.41,0,0.1,23.28,6219,5,196,1358,68716,21857,509,184,495,241,335,1871,3,131,30993,71.63,190927,136763,1.66,0.04,0.97,2270,57
195,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 13,"Comuna 13, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,3.66,0.04,0.1,1,62.17,13.94,0.29,0.1,0.24,0.11,0.17,0.88,0,0.08,17.22,5393,61,149,1470,91581,20535,420,147,348,161,255,1298,7,115,25370,69.54,216742,150732,1.49,0.04,0.74,2249,56
196,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 14,"Comuna 14, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,3.31,0,0.1,0.89,62.41,13.63,0.25,0.08,0.23,0.13,0.17,0.86,0,0.07,17.87,4525,4,138,1218,85227,18612,338,109,309,183,229,1180,1,93,24404,67.29,207178,139408,1.35,0.03,0.65,1882,48
197,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 15,"Comuna 15, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,6.02,0.02,0.15,1.02,45.14,15.9,0.46,0.19,0.34,0.21,0.35,1.42,0,0.13,28.66,5941,15,149,1002,44547,15690,450,189,331,212,341,1400,4,126,28283,61.97,163696,101448,1.62,0.07,1.04,1641,73
198,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 2,"Comuna 2, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,2.78,0,0.09,0.75,66.42,13.98,0.21,0.08,0.18,0.13,0.13,0.75,0,0.07,14.44,2478,1,82,670,59254,12473,185,70,164,114,116,665,1,58,12883,65.92,138027,90983,1.28,0.05,0.62,1163,45
199,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 3,"Comuna 3, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,5.38,0,0.19,1.01,42.93,20.06,0.54,0.18,0.47,0.24,0.36,1.49,0,0.16,26.99,5228,1,182,984,41754,19510,521,174,459,238,348,1445,1,154,26251,64.38,155295,99982,1.62,0.05,1.06,1621,52
200,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 4,"Comuna 4, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,5.35,0.01,0.24,0.93,38.12,22.29,0.58,0.26,0.52,0.41,0.35,1.59,0,0.2,29.15,5904,13,268,1030,42053,24587,636,284,577,457,381,1755,5,216,32161,63.05,180518,113815,1.91,0.05,1.11,2170,56
201,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 5,"Comuna 5, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,5.96,0.01,0.17,1.05,44.71,16.71,0.53,0.17,0.39,0.21,0.32,1.48,0.01,0.1,28.17,5849,8,163,1027,43863,16393,522,165,385,210,317,1454,7,103,27640,65.58,153617,100748,1.61,0.06,0.95,1626,62
202,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 6,"Comuna 6, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,5.11,0,0.14,0.96,52.35,14.51,0.44,0.14,0.31,0.15,0.23,1.29,0.01,0.1,24.27,5687,4,154,1069,58260,16146,485,152,341,166,261,1432,8,109,27006,71.65,159278,114119,1.6,0.06,0.83,1825,70
203,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 7,"Comuna 7, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,5.06,0,0.17,1.04,44.17,20.62,0.48,0.18,0.43,0.22,0.3,1.44,0,0.16,25.73,5914,1,196,1213,51624,24100,562,212,499,261,356,1678,3,183,30066,68.98,174192,120165,1.68,0.07,1,2017,81
204,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 8,"Comuna 8, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,4.77,0,0.27,0.75,32.61,28.06,0.5,0.23,0.51,0.57,0.31,1.63,0,0.28,29.49,4340,4,246,686,29640,25504,458,213,468,517,281,1484,1,251,26806,64.11,146649,94010,1.97,0.11,1.23,1855,101
205,CIUDAD AUTONOMA DE BUENOS AIRES_COMUNA 9,"Comuna 9, Ciudad Autonoma De Buenos Aires",JUNTOS POR EL CAMBIO,4.91,0,0.21,0.99,41.17,22.59,0.53,0.22,0.51,0.28,0.33,1.86,0.01,0.2,26.19,4815,3,206,974,40388,22158,520,216,496,273,327,1828,5,196,25694,68.55,147351,101010,1.78,0.04,1.06,1799,44
206,CORDOBA_CALAMUCHITA,"Calamuchita, Cordoba",LA LIBERTAD AVANZA,1.38,0.16,0.15,26.7,24.75,33.17,0.25,0.1,0.24,0.18,0.16,0.78,0.26,0,11.71,536,63,60,10405,9646,12927,97,40,93,71,62,304,102,0,4564,64.35,62632,40306,1.79,0.02,1.51,721,8
207,CORDOBA_CAPITAL,"Capital, Cordoba",LA LIBERTAD AVANZA,2.32,0.11,0.12,30.2,25.76,31.86,0.18,0.14,0.08,0.26,0.09,0.64,0.18,0.01,8.05,17912,857,915,232780,198532,245608,1380,1069,632,1995,695,4915,1397,44,62054,69.89,1131854,791091,1.31,0.06,1.2,10392,457
208,CORDOBA_COLON,"Colon, Cordoba",LA LIBERTAD AVANZA,1.67,0.14,0.12,27.88,26.04,34.84,0.15,0.1,0.15,0.24,0.11,0.59,0.19,0,7.75,2844,243,199,47389,44260,59212,259,178,255,409,192,1004,328,4,13179,69.28,252221,174731,1.5,0.03,1.2,2623,56
209,CORDOBA_CRUZ DEL EJE,"Cruz Del Eje, Cordoba",HACEMOS POR NUESTRO PAIS,0.81,0.25,0.29,31.87,19.92,27.93,0.29,0.2,0.21,0.22,0.21,0.78,0.34,0.02,16.64,233,72,83,9123,5702,7995,84,58,61,62,60,224,96,7,4762,55.27,53674,29664,2.18,0.08,1.25,646,25
210,CORDOBA_GENERAL ROCA,"General Roca, Cordoba",LA LIBERTAD AVANZA,0.47,0.23,0.13,25.16,26.08,37.97,0.16,0.09,0.22,0.06,0.1,0.69,0.19,0.01,8.45,82,41,23,4402,4563,6644,28,15,39,10,18,121,34,1,1478,60.71,29517,17919,1.67,0.01,0.67,299,1
211,CORDOBA_GENERAL SAN MARTIN,"General San Martin, Cordoba",LA LIBERTAD AVANZA,1.13,0.18,0.15,20.3,27.68,35.74,0.28,0.14,0.28,0.17,0.14,1,0.23,0,12.57,897,140,122,16062,21900,28279,220,112,218,132,112,793,184,2,9948,67.11,121323,81424,1.74,0.04,1.05,1419,29
212,CORDOBA_ISCHILIN,"Ischilin, Cordoba",LA LIBERTAD AVANZA,0.92,0.16,0.2,31.26,20.14,35.22,0.16,0.06,0.15,0.17,0.11,0.68,0.22,0,10.56,171,30,37,5813,3745,6550,29,11,28,31,20,127,41,0,1964,64.17,29927,19204,1.97,0.04,1.16,378,7
213,CORDOBA_JUAREZ CELMAN,"Juarez Celman, Cordoba",LA LIBERTAD AVANZA,0.67,0.21,0.16,22.81,23.24,43.48,0.2,0.15,0.23,0.16,0.15,0.79,0.23,0,7.51,247,77,60,8403,8562,16017,73,57,85,58,56,290,85,0,2767,68.25,55869,38128,2.07,0.01,1.3,789,5
214,CORDOBA_MARCOS JUAREZ,"Marcos Juarez, Cordoba",LA LIBERTAD AVANZA,0.63,0.13,0.14,21.29,30.83,34.95,0.18,0.11,0.26,0.08,0.09,0.73,0.17,0,10.39,378,77,84,12838,18588,21073,109,66,157,51,57,443,100,0,6266,68.98,89827,61960,2.02,0.01,0.67,1250,9
215,CORDOBA_MINAS,"Minas, Cordoba",HACEMOS POR NUESTRO PAIS,0.7,0.39,0.23,45.27,21.49,19.28,0.12,0.31,0.31,0.23,0.16,0.58,0.16,0,10.78,18,10,6,1167,554,497,3,8,8,6,4,15,4,0,278,51.92,5154,2676,1.64,1.31,0.71,44,35
216,CORDOBA_POCHO,"Pocho, Cordoba",HACEMOS POR NUESTRO PAIS,0.73,0.23,0.23,37.11,31.79,21.19,0.04,0.12,0.15,0.08,0.04,0.39,0.15,0,7.75,19,6,6,963,825,550,1,3,4,2,1,10,4,0,201,54.35,4892,2659,1.92,0,0.49,51,0
217,CORDOBA_PRESIDENTE ROQUE SAENZ PEÑA,"Presidente Roque Saenz Peña, Cordoba",LA LIBERTAD AVANZA,0.63,0.27,0.14,30.77,26.01,32.84,0.24,0.1,0.27,0.14,0.12,1.05,0.09,0,7.33,127,54,28,6223,5259,6641,48,21,54,28,25,213,18,0,1482,65.62,31646,20765,1.67,0.01,0.93,347,3
218,CORDOBA_PUNILLA,"Punilla, Cordoba",LA LIBERTAD AVANZA,1.58,0.17,0.13,26.6,26.52,32.5,0.22,0.11,0.3,0.25,0.12,0.7,0.23,0,10.57,1880,197,160,31652,31557,38679,262,134,354,298,146,835,273,0,12585,64.57,189780,122546,1.34,0.02,1.52,1643,23
219,CORDOBA_RIO CUARTO,"Rio Cuarto, Cordoba",LA LIBERTAD AVANZA,0.96,0.15,0.14,22.27,26.92,38.12,0.21,0.11,0.21,0.33,0.09,0.73,0.19,0,9.57,1368,216,195,31719,38342,54293,302,151,301,468,127,1042,266,1,13637,66.08,222383,146949,1.66,0.02,1.39,2438,35
220,CORDOBA_RIO PRIMERO,"Rio Primero, Cordoba",LA LIBERTAD AVANZA,0.72,0.17,0.17,28.24,23.7,39.18,0.17,0.06,0.08,0.09,0.13,0.55,0.14,0,6.62,210,48,48,8209,6888,11387,48,17,22,26,39,159,40,0,1925,67.41,44173,29775,1.62,0.01,0.75,481,4
221,CORDOBA_RIO SECO,"Rio Seco, Cordoba",LA LIBERTAD AVANZA,0.49,0.19,0.29,31.59,22.11,33.22,0.11,0.03,0.01,0.21,0.24,0.65,0.26,0,10.6,37,14,22,2387,1671,2510,8,2,1,16,18,49,20,0,801,56.06,13894,7789,2.13,0.03,0.83,166,2
222,CORDOBA_RIO SEGUNDO,"Rio Segundo, Cordoba",LA LIBERTAD AVANZA,0.64,0.3,0.16,28.78,25.25,37.63,0.17,0.1,0.23,0.13,0.09,0.67,0.12,0,5.73,421,199,102,18798,16496,24580,111,64,147,85,62,437,77,0,3740,70.57,95060,67080,1.63,0.02,0.98,1091,11
223,CORDOBA_SAN ALBERTO,"San Alberto, Cordoba",HACEMOS POR NUESTRO PAIS,1.41,0.25,0.18,34.08,19.15,32.2,0.23,0.13,0.24,0.37,0.16,0.8,0.19,0,10.59,328,57,41,7904,4442,7468,54,31,56,85,38,185,45,0,2456,61.77,38813,23973,1.91,0.03,1.33,457,6
224,CORDOBA_SAN JAVIER,"San Javier, Cordoba",LA LIBERTAD AVANZA,1.34,0.28,0.23,25.23,20.89,35.21,0.25,0.17,0.32,0.21,0.22,0.88,0.17,0,14.61,430,89,73,8093,6699,11292,80,56,103,67,69,281,56,0,4685,61.69,53733,33148,2.1,0.01,1.14,696,2
225,CORDOBA_SAN JUSTO,"San Justo, Cordoba",LA LIBERTAD AVANZA,0.71,0.16,0.21,29.93,24.02,36.23,0.16,0.1,0.22,0.1,0.09,0.69,0.11,0,7.27,886,198,255,37194,29842,45025,202,129,271,127,107,856,134,1,9034,67.04,190369,127616,1.58,0.05,1.01,2013,59
226,CORDOBA_SANTA MARIA,"Santa Maria, Cordoba",LA LIBERTAD AVANZA,1.32,0.16,0.12,30.3,23.11,34.98,0.2,0.1,0.22,0.38,0.09,0.63,0.13,0,8.25,1002,121,93,22919,17480,26460,152,73,164,290,71,475,100,0,6241,68.89,113027,77869,1.51,0.04,1.3,1179,35
227,CORDOBA_SOBREMONTE,"Sobremonte, Cordoba",HACEMOS POR NUESTRO PAIS,0.46,0.13,0.08,44.54,29.67,17.57,0.04,0.04,0,0.21,0,0.55,0.08,0,6.62,11,3,2,1057,704,417,1,1,0,5,0,13,2,0,157,55.34,4369,2418,1.57,0,0.29,38,0
228,CORDOBA_TERCERO ARRIBA,"Tercero Arriba, Cordoba",LA LIBERTAD AVANZA,0.74,0.15,0.16,28.22,25.29,36.2,0.25,0.13,0.25,0.1,0.08,0.57,0.17,0,7.69,511,102,110,19498,17472,25011,174,90,170,70,58,396,114,0,5313,69.96,101330,70889,1.49,0.02,1.04,1055,11
229,CORDOBA_TOTORAL,"Totoral, Cordoba",LA LIBERTAD AVANZA,0.61,0.23,0.14,26.24,29.25,36.04,0.1,0.13,0.05,0.12,0.12,0.49,0.23,0.01,6.24,75,29,17,3252,3626,4467,13,16,6,15,15,61,29,1,773,67.34,18840,12687,1.59,0.04,0.67,202,5
230,CORDOBA_TULUMBA,"Tulumba, Cordoba",HACEMOS POR NUESTRO PAIS,0.7,0.16,0.28,38.91,21.48,29.58,0.15,0.06,0.07,0.59,0.06,0.61,0.13,0,7.22,47,11,19,2625,1449,1996,10,4,5,40,4,41,9,0,487,53.41,12915,6898,1.41,0.03,0.75,97,2
231,CORDOBA_UNION,"Union, Cordoba",LA LIBERTAD AVANZA,0.75,0.2,0.17,21.58,27.01,37.48,0.24,0.11,0.29,0.19,0.11,0.8,0.12,0,10.95,465,122,107,13307,16652,23106,145,65,179,118,67,495,77,0,6751,65.65,96734,63505,2.03,0.02,0.86,1287,13
232,CORRIENTES_BELLA VISTA,"Bella Vista, Corrientes",UNION POR LA PATRIA,0.57,0,0,1.36,31.44,28.03,0.33,0.2,0.26,0.23,0.22,0.41,0,0,36.93,131,1,1,310,7182,6402,76,45,59,53,51,94,1,0,8434,70,33547,23484,1.66,0.04,1.04,390,10
